怀集音乐,#genre#
黑龙卫视,http://117.169.124.46:6410/ysten-businessmobile/live/hdheilongjiangstv/yst.m3u8
天津卫视,http://121.31.30.91:8085/ysten-business/live/hdtianjinstv/yst.m3u8
山东卫视,http://121.31.30.91:8085/ysten-business/live/shandongstv/yst.m3u8
辽宁卫视,http://121.31.30.91:8085/ysten-business/live/liaoningstv/yst.m3u8
广西卫视,http://121.31.30.91:8085/ysten-business/live/guangxistv/yst.m3u8
四川卫视,http://121.31.30.91:8085/ysten-business/live/sichuanstv/yst.m3u8
河南卫视,http://121.31.30.91:8085/ysten-business/live/henanstv/yst.m3u8
河北卫视,http://121.31.30.91:8085/ysten-business/live/hebeistv/yst.m3u8
山西卫视,http://121.31.30.91:8085/ysten-business/live/shanxistv/yst.m3u8
陕西卫视,http://121.31.30.91:8085/ysten-business/live/shanxi1stv/yst.m3u8
河南卫视,http://121.31.30.91:8085/ysten-business/live/henanstv/yst.m3u8
青海卫视,http://121.31.30.91:8085/ysten-business/live/qinghaistv/yst.m3u8
贵州卫视,http://121.31.30.91:8085/ysten-business/live/guizhoustv/yst.m3u8
宁夏卫视,http://121.31.30.91:8085/ysten-business/live/ningxiastv/yst.m3u8
甘肃卫视,http://121.31.30.91:8085/ysten-business/live/gansustv/yst.m3u8
内蒙卫视,http://121.31.30.91:8085/ysten-business/live/neimenggustv/yst.m3u8
新疆卫视,http://121.31.30.91:8085/ysten-business/live/xinjiangstv/yst.m3u8
旅游卫视,http://121.31.30.91:8085/ysten-business/live/lvyoustv/yst.m3u8
吉林卫视,http://121.31.30.91:8085/ysten-business/live/jilinstv/yst.m3u8
西藏卫视,http://121.31.30.91:8085/ysten-business/live/xizangstv/yst.m3u8
云南卫视,http://121.31.30.91:8085/ysten-business/live/yunnanstv/yst.m3u8
炫动卡通,http://121.31.30.91:8085/ysten-business/live/xuandongkaton/yst.m3u8
卡酷少儿,http://121.31.30.91:8085/ysten-business/live/kakukaton/yst.m3u8
金鹰卡通,http://121.31.30.91:8085/ysten-business/live/jinyingkaton/yst.m3u8
山东教育,http://121.31.30.91:8085/ysten-business/live/shandongjy/yst.m3u8
优漫卡通,http://121.31.30.91:8085/ysten-business/live/youmankaton/yst.m3u8
教育一套,http://121.31.30.91:8085/ysten-business/live/jiaoyutv/yst.m3u8
军事评论,http://121.31.30.91:8085/ysten-business/live/junshipl/yst.m3u8
金牌综艺,http://121.31.30.91:8085/ysten-business/live/saishijx/yst.m3u8
精品体育,http://121.31.30.91:8085/ysten-business/live/jtiyu/yst.m3u8
精品记录,http://121.31.30.91:8085/ysten-business/live/jingpinjl/yst.m3u8
精品综艺,http://121.31.30.91:8085/ysten-business/live/jzongyi/yst.m3u8
精品电影,http://121.31.30.91:8085/ysten-business/live/jdianying/yst.m3u8
精品大剧,http://121.31.30.91:8085/ysten-business/live/jdaju/yst.m3u8
古装剧场,http://121.31.30.91:8085/ysten-business/live/guzhuangjc/yst.m3u8
家庭剧场,http://121.31.30.91:8085/ysten-business/live/jiatingjc/yst.m3u8
爱情喜剧,http://121.31.30.91:8085/ysten-business/live/aiqingxj/yst.m3u8
军旅剧场,http://121.31.30.91:8085/ysten-business/live/junlvjc/yst.m3u8
动作电影,http://121.31.30.91:8085/ysten-business/live/dongzuody/yst.m3u8
明星大片,http://121.31.30.91:8085/ysten-business/live/mingxingdp/yst.m3u8
海外剧场,http://121.31.30.91:8085/ysten-business/live/xiqumd/yst.m3u8
惊悚悬疑,http://121.31.30.91:8085/ysten-business/live/jingsongxy/yst.m3u8
动画王国,http://121.31.30.91:8085/ysten-business/live/donghuawg/yst.m3u8
农业致富,http://121.31.30.91:8085/ysten-business/live/nongyezf/yst.m3u8
武搏世界,http://121.31.30.91:8085/ysten-business/live/SD-1500k-576P-bokesen/yst.m3u8
健康有约,http://121.31.30.91:8085/ysten-business/live/ljiankangyouyue/yst.m3u8
电竞世界,http://121.31.30.91:8085/ysten-business/live/wmyx/12757286.m3u8
电竞世界,http://121.31.30.91:8085/ysten-business/live/wmyx/12757286.m3u8

呼和浩特,#genre#
CCTV1,http://39.134.168.76/PLTV/1/224/3221225508/index.m3u8
CCTV1,http://39.134.168.76/PLTV/1/224/3221225510/index.m3u8
CCTV2,http://39.134.168.76/PLTV/1/224/3221225550/index.m3u8
CCTV3,http://39.134.168.76/PLTV/1/224/3221225552/index.m3u8
CCTV4,http://39.134.168.76/PLTV/1/224/3221225554/index.m3u8
CCTV5,http://39.134.168.76/PLTV/1/224/3221225556/index.m3u8
CCTV6,http://39.134.168.76/PLTV/1/224/3221225558/index.m3u8
CCTV7,http://39.134.168.76/PLTV/1/224/3221225560/index.m3u8
CCTV8,http://39.134.168.76/PLTV/1/224/3221225562/index.m3u8
CCTV10,http://39.134.168.76/PLTV/1/224/3221225564/index.m3u8
CCTV11,http://39.134.168.76/PLTV/1/224/3221225566/index.m3u8
CCTV12,http://39.134.168.76/PLTV/1/224/3221225568/index.m3u8
CCTV13,http://39.134.168.76/PLTV/1/224/3221225572/index.m3u8
CCTV14,http://39.134.168.76/PLTV/1/224/3221225570/index.m3u8
CCTV15,http://39.134.168.76/PLTV/1/224/3221225574/index.m3u8
东南卫视,http://39.134.168.76/PLTV/1/224/3221225580/index.m3u8
东方卫视,http://39.134.168.76/PLTV/1/224/3221225492/index.m3u8
东方卫视,http://39.134.168.76/PLTV/1/224/3221225504/index.m3u8
东方卫视,http://39.134.168.76/PLTV/1/224/3221225506/index.m3u8
云南卫视,http://39.134.168.76/PLTV/1/224/3221225632/index.m3u8
兵团卫视,http://39.134.168.76/PLTV/1/224/3221225634/index.m3u8
内蒙古卫视,http://39.134.168.76/PLTV/1/224/3221225626/index.m3u8
北京卫视,http://39.134.168.76/PLTV/1/224/3221225524/index.m3u8
北京卫视,http://39.134.168.76/PLTV/1/224/3221225526/index.m3u8
厦门卫视,http://39.134.168.76/PLTV/1/224/3221225640/index.m3u8
吉林卫视,http://39.134.168.76/PLTV/1/224/3221225586/index.m3u8
四川卫视,http://39.134.168.76/PLTV/1/224/3221225592/index.m3u8
天津卫视,http://39.134.168.76/PLTV/1/224/3221225594/index.m3u8
宁夏卫视,http://39.134.168.76/PLTV/1/224/3221225638/index.m3u8
安徽卫视,http://39.134.168.76/PLTV/1/224/3221225548/index.m3u8
山东卫视,http://39.134.168.76/PLTV/1/224/3221225540/index.m3u8
山东卫视,http://39.134.168.76/PLTV/1/224/3221225542/index.m3u8
山西卫视,http://39.134.168.76/PLTV/1/224/3221225646/index.m3u8
广东卫视,http://39.134.168.76/PLTV/1/224/3221225528/index.m3u8
广东卫视,http://39.134.168.76/PLTV/1/224/3221225530/index.m3u8
广西卫视,http://39.134.168.76/PLTV/1/224/3221225598/index.m3u8
新疆卫视,http://39.134.168.76/PLTV/1/224/3221225630/index.m3u8
江苏卫视,http://39.134.168.76/PLTV/1/224/3221225512/index.m3u8
江苏卫视,http://39.134.168.76/PLTV/1/224/3221225514/index.m3u8
江西卫视,http://39.134.168.76/PLTV/1/224/3221225588/index.m3u8
河北卫视,http://39.134.168.76/PLTV/1/224/3221225624/index.m3u8
河南卫视,http://39.134.168.76/PLTV/1/224/3221225584/index.m3u8
浙江卫视,http://39.134.168.76/PLTV/1/224/3221225520/index.m3u8
浙江卫视,http://39.134.168.76/PLTV/1/224/3221225522/index.m3u8
海南卫视,http://39.134.168.76/PLTV/1/224/3221225620/index.m3u8
深圳卫视,http://39.134.168.76/PLTV/1/224/3221225532/index.m3u8
深圳卫视,http://39.134.168.76/PLTV/1/224/3221225534/index.m3u8
湖北卫视,http://39.134.168.76/PLTV/1/224/3221225544/index.m3u8
湖北卫视,http://39.134.168.76/PLTV/1/224/3221225546/index.m3u8
湖南卫视,http://39.134.168.76/PLTV/1/224/3221225516/index.m3u8
湖南卫视,http://39.134.168.76/PLTV/1/224/3221225518/index.m3u8
甘肃卫视,http://39.134.168.76/PLTV/1/224/3221225636/index.m3u8
西藏卫视,http://39.134.168.76/PLTV/1/224/3221225648/index.m3u8
贵州卫视,http://39.134.168.76/PLTV/1/224/3221225582/index.m3u8
辽宁卫视,http://39.134.168.76/PLTV/1/224/3221225590/index.m3u8
重庆卫视,http://39.134.168.76/PLTV/1/224/3221225576/index.m3u8
陕西卫视,http://39.134.168.76/PLTV/1/224/3221225628/index.m3u8
青海卫视,http://39.134.168.76/PLTV/1/224/3221225622/index.m3u8
黑龙江卫视,http://39.134.168.76/PLTV/1/224/3221225536/index.m3u8
黑龙江卫视,http://39.134.168.76/PLTV/1/224/3221225538/index.m3u8
七彩戏剧,http://39.134.168.76/PLTV/1/224/3221225604/index.m3u8
东方财经,http://39.134.168.76/PLTV/1/224/3221225578/index.m3u8
动漫秀场,http://39.134.168.76/PLTV/1/224/3221225596/index.m3u8
极速汽车,http://39.134.168.76/PLTV/1/224/3221225600/index.m3u8
欢笑剧场,http://39.134.168.76/PLTV/1/224/3221225618/index.m3u8
法治天地,http://39.134.168.76/PLTV/1/224/3221225614/index.m3u8
游戏风云,http://39.134.168.76/PLTV/1/224/3221225608/index.m3u8
生活时尚,http://39.134.168.76/PLTV/1/224/3221225498/index.m3u8
都市剧场,http://39.134.168.76/PLTV/1/224/3221225616/index.m3u8
ICS外语,http://39.134.168.76/PLTV/1/224/3221225486/index.m3u8
东方影视,http://39.134.168.76/PLTV/1/224/3221225612/index.m3u8
哈哈炫动,http://39.134.168.76/PLTV/1/224/3221225606/index.m3u8
第一财经,http://39.134.168.76/PLTV/1/224/3221225494/index.m3u8
纪实人文,http://39.134.168.76/PLTV/1/224/3221225488/index.m3u8
上海都市,http://39.134.168.76/PLTV/1/224/3221225610/index.m3u8
卡酷少儿,http://39.134.168.76/PLTV/1/224/3221225642/index.m3u8
嘉佳卡通,http://39.134.168.76/PLTV/1/224/3221225644/index.m3u8
金鹰卡通,http://39.134.168.76/PLTV/1/224/3221225602/index.m3u8

内蒙移动,#genre#
CCTV1,http://39.136.35.136:18890/000000001000/1000000001000021973/1.m3u8?
CCTV2,http://39.136.35.136:18890/000000001000/1000000001000012442/1.m3u8?
CCTV3,http://39.136.35.136:18890/000000001000/1000000001000011218/1.m3u8?
CCTV4,http://39.136.35.136:18890/000000001000/1000000002000031664/1.m3u8?
CCTV5,http://39.136.35.136:18890/000000001000/1000000001000004794/1.m3u8?
CCTV5+,http://39.136.35.136:18890/000000001000/1000000001000020505/1.m3u8?
CCTV6,http://39.136.35.136:18890/000000001000/1000000001000016466/1.m3u8?
CCTV7,http://39.136.35.136:18890/000000001000/1000000001000017218/1.m3u8?
CCTV8,http://39.136.35.136:18890/000000001000/1000000001000003736/1.m3u8?
CCTV9,http://39.136.35.136:18890/000000001000/1000000001000014583/1.m3u8?
CCTV10,http://39.136.35.136:18890/000000001000/1000000001000023734/1.m3u8?
CCTV11,http://39.136.35.136:18890/000000001000/1000000002000019789/1.m3u8?
CCTV12,http://39.136.35.136:18890/000000001000/1000000001000001640/1.m3u8?
CCTV13,http://39.136.35.136:18890/000000001000/1000000002000021303/1.m3u8?
CCTV14,http://39.136.35.136:18890/000000001000/1000000001000021349/1.m3u8?
CCTV15,http://39.136.35.136:18890/000000001000/1000000002000008163/1.m3u8?
CCTV17,http://39.135.34.142:8080/000000001000/1000000005000056836/1.m3u8?
广西卫视,http://39.136.35.136:18890/000000001000/1000000002000019837/1.m3u8?
湖南卫视,http://39.136.35.136:18890/000000001000/1000000001000009115/1.m3u8?
浙江卫视,http://39.136.35.136:18890/000000001000/1000000001000009806/1.m3u8?
东方卫视,http://39.136.35.136:18890/000000001000/1000000001000030202/1.m3u8?
江苏卫视,http://39.136.35.136:18890/000000001000/1000000001000004684/1.m3u8?
北京卫视,http://39.136.35.136:18890/000000001000/1000000001000017156/1.m3u8?
天津卫视,http://39.136.35.136:18890/000000001000/1000000001000000831/1.m3u8?
广东卫视,http://39.136.35.136:18890/000000001000/1000000001000028357/1.m3u8?
深圳卫视,http://39.136.35.136:18890/000000001000/1000000001000011645/1.m3u8?
山东卫视,http://39.136.35.136:18890/000000001000/1000000001000012807/1.m3u8?
湖北卫视,http://39.136.35.136:18890/000000001000/1000000001000010355/1.m3u8?
安徽卫视,http://39.136.35.136:18890/000000001000/1000000001000020780/1.m3u8?
东南卫视,http://39.136.35.136:18890/000000001000/1000000002000009263/1.m3u8?
江西卫视,http://39.136.35.136:18890/000000001000/1000000001000013731/1.m3u8?
四川卫视,http://39.136.35.136:18890/000000001000/1000000002000016825/1.m3u8?
贵州卫视,http://39.136.35.136:18890/000000001000/1000000002000003169/1.m3u8?
重庆卫视,http://39.136.35.136:18890/000000001000/1000000002000018937/1.m3u8?
海南卫视,http://39.136.35.136:18890/000000001000/7899627377857656087/1.m3u8?
河北卫视,http://39.136.35.136:18890/000000001000/1000000002000017118/1.m3u8?
辽宁卫视,http://39.136.35.136:18890/000000001000/1000000002000024033/1.m3u8?
黑龙江卫视,http://39.136.35.136:18890/000000001000/1000000001000001925/1.m3u8?
甘肃卫视,http://39.136.35.136:18890/000000001000/1000000002000017827/1.m3u8?
青海卫视,http://39.136.35.136:18890/000000001000/1000000002000013359/1.m3u8?
山西卫视,http://39.136.35.136:18890/000000001000/1000000002000021220/1.m3u8?
云南卫视,http://39.136.35.136:18890/000000001000/1000000002000024694/1.m3u8?
陕西卫视,http://39.136.35.136:18890/000000001000/1000000002000007495/1.m3u8?
吉林卫视,http://39.136.35.136:18890/000000001000/6042486520432105075/1.m3u8?
宁夏卫视,http://39.136.35.136:18890/000000001000/1000000002000031451/1.m3u8?
内蒙古卫视,http://39.136.35.136:18890/000000001000/1000000002000014080/1.m3u8?
新疆卫视,http://39.136.35.136:18890/000000001000/1000000002000029441/1.m3u8?
西藏卫视,http://39.136.35.136:18890/000000001000/6603041244077933770/1.m3u8?
广东珠江,http://39.136.35.136:18890/000000001000/1000000004000011655/1.m3u8?
南方卫视,http://39.136.35.136:18890/000000001000/1000000002000011619/1.m3u8?
CGTN,http://39.136.35.136:18890/000000001000/8428799834696888424/1.m3u8?
黑莓电影,http://39.136.35.136:18890/000000001000/8785669936177902664/1.m3u8?
黑莓动画,http://39.136.35.136:18890/000000001000/6497762188035533951/1.m3u8?
超级综艺,http://39.136.35.136:18890/000000001000/1000000004000023658/1.m3u8?
超级综艺,http://39.136.35.136:18890/000000001000/1000000001000025771/1.m3u8?
超级综艺,http://39.136.35.136:18890/000000001000/1000000004000023658/1.m3u8?
超级体育,http://39.136.35.136:18890/000000001000/1000000001000009204/1.m3u8?
超级体育,http://39.136.35.136:18890/000000001000/1000000001000009601/1.m3u8?
超级电影,http://39.136.35.136:18890/000000001000/1000000001000012884/1.m3u8?
超级电视剧,http://39.136.35.136:18890/000000001000/1000000001000008139/1.m3u8?
魅力潇湘,http://39.136.35.136:18890/000000001000/1000000001000006197/1.m3u8?
古装剧场,http://39.136.35.136:18890/000000001000/6859053933687922163/1.m3u8?
动作电影,http://39.136.35.136:18890/000000001000/8103864434730665389/1.m3u8?
军旅剧场,http://39.136.35.136:18890/000000001000/7485075951068666323/1.m3u8?
家庭剧场,http://39.136.35.136:18890/000000001000/6316377948248689070/1.m3u8?
惊悚悬疑,http://39.136.35.136:18890/000000001000/7151256057701199617/1.m3u8?
海外剧场,http://39.136.35.136:18890/000000001000/7681593242002292003/1.m3u8?
武博世界,http://39.136.35.136:18890/000000001000/bokesen/1.m3u8?
明星大片,http://39.136.35.136:18890/000000001000/5595720619887440144/1.m3u8?
爱情喜剧,http://39.136.35.136:18890/000000001000/8393829412396288037/1.m3u8?
精品大剧,http://39.136.35.136:18890/000000001000/7882297361445410858/1.m3u8?
中国功夫,http://39.136.35.136:18890/000000001000/5897056882324761054/1.m3u8?
金牌综艺,http://39.136.35.136:18890/000000001000/6399725674632152632/1.m3u8?
军事评论,http://39.136.35.136:18890/000000001000/5822616274253344775/1.m3u8?
农业致富,http://39.136.35.136:18890/000000001000/6193684637634073625/1.m3u8?
精品记录,http://39.136.35.136:18890/000000001000/6298506997017621594/1.m3u8?
健康有约,http://39.136.35.136:18890/000000001000/7820874641606664941/1.m3u8?
精品体育,http://39.136.35.136:18890/000000001000/6460382139625130259/1.m3u8?
潮妈辣婆,http://39.136.35.136:18890/000000001000/6516734029835465177/1.m3u8?
炫舞未来,http://39.136.35.136:18890/000000001000/1000000001000000515/1.m3u8?
黑莓电竞,http://39.136.35.136:18890/000000001000/1000000001000006906/1.m3u8?
黑莓电竞,http://39.136.35.136:18890/000000001000/1000000001000003775/1.m3u8?
金鹰纪实,http://39.136.35.136:18890/000000001000/1000000002000011724/1.m3u8?
金鹰卡通,http://39.136.35.136:18890/000000001000/1000000002000016601/1.m3u8?
嘉佳卡通,http://39.136.35.136:18890/000000001000/1000000002000025964/1.m3u8?
哈哈炫动,http://39.136.35.136:18890/000000001000/1000000002000000172/1.m3u8?
卡酷少儿,http://39.136.35.136:18890/000000001000/7589856436881630561/1.m3u8?
优漫卡通,http://39.136.35.136:18890/000000001000/1000000002000010063/1.m3u8?
教育一台,http://39.136.35.136:18890/000000001000/1000000002000027253/1.m3u8?
山东教育,http://39.136.35.136:18890/000000001000/1000000002000004097/1.m3u8?
山东教育,http://39.136.35.136:18890/000000001000/7341476808603780321/1.m3u8?
黑莓电影,http://39.136.35.136:18890/000000001000/8785669936177902664/1.m3u8?
黑莓动画,http://39.136.35.136:18890/000000001000/6497762188035533951/1.m3u8?
新闻综合,http://39.136.35.136:18890/000000001000/7487426726248458200/1.m3u8?
都市频道,http://39.136.35.136:18890/000000001000/6789517052815334336/1.m3u8?
第一财经,http://39.136.35.136:18890/000000001000/6617141658685778844/1.m3u8?
法制天地,http://39.136.35.136:18890/000000001000/9001547084732463424/1.m3u8?
东方财经,http://39.136.35.136:18890/000000001000/7061949425579508455/1.m3u8?
都市剧场,http://39.136.35.136:18890/000000001000/6458566386506430130/1.m3u8?
动漫秀场,http://39.136.35.136:18890/000000001000/9072176337701960899/1.m3u8?
七彩戏剧,http://39.136.35.136:18890/000000001000/5379866194427087552/1.m3u8?
纪实频道,http://39.136.35.136:18890/000000001000/7081356299464623208/1.m3u8?
极速汽车,http://39.136.35.136:18890/000000001000/6674152167754937164/1.m3u8?
哈哈炫动,http://39.136.35.136:18890/000000001000/7253543213338128343/1.m3u8?
上海ICS,http://39.136.35.136:18890/000000001000/6032059665143203976/1.m3u8?
纪实人文,http://39.136.35.136:18890/000000001000/1000000001000010606/1.m3u8?
纪实人文,http://39.136.35.136:18890/000000001000/1000000001000016545/1.m3u8?
生活时尚,http://39.136.35.136:18890/000000001000/8538616372715313491/1.m3u8?
欢笑剧场,http://39.136.35.136:18890/000000001000/6550198305014687851/1.m3u8?

城隍影音,#genre#
军事评论,http://121.31.30.91:8085/ysten-business/live/junshipl/1.m3u8
金牌综艺,http://121.31.30.91:8085/ysten-business/live/saishijx/1.m3u8
精品体育,http://121.31.30.91:8085/ysten-business/live/jtiyu/1.m3u8
精品记录,http://121.31.30.91:8085/ysten-business/live/jingpinjl/1.m3u8
精品综艺,http://121.31.30.91:8085/ysten-business/live/jzongyi/1.m3u8
精品电影,http://121.31.30.91:8085/ysten-business/live/jdianying/1.m3u8
精品大剧,http://121.31.30.91:8085/ysten-business/live/jdaju/1.m3u8
古装剧场,http://121.31.30.91:8085/ysten-business/live/guzhuangjc/1.m3u8
家庭剧场,http://121.31.30.91:8085/ysten-business/live/jiatingjc/1.m3u8
爱情喜剧,http://121.31.30.91:8085/ysten-business/live/aiqingxj/1.m3u8
军旅剧场,http://121.31.30.91:8085/ysten-business/live/junlvjc/1.m3u8
动作电影,http://121.31.30.91:8085/ysten-business/live/dongzuody/1.m3u8
明星大片,http://121.31.30.91:8085/ysten-business/live/mingxingdp/1.m3u8
海外剧场,http://121.31.30.91:8085/ysten-business/live/xiqumd/1.m3u8
惊悚悬疑,http://121.31.30.91:8085/ysten-business/live/jingsongxy/1.m3u8
动画王国,http://121.31.30.91:8085/ysten-business/live/donghuawg/1.m3u8
农业致富,http://121.31.30.91:8085/ysten-business/live/nongyezf/1.m3u8
武搏世界,http://121.31.30.91:8085/ysten-business/live/SD-1500k-576P-bokesen/1.m3u8
健康有约,http://121.31.30.91:8085/ysten-business/live/ljiankangyouyue/1.m3u8
电子竞技,http://121.31.30.91:8085/ysten-business/live/wmyx/12757286.m3u8

城隍电影,#genre#
我爱奇談,http://101.71.255.229:6610/zjhs/2/10103/index.m3u8?virtualDomain=zjhs.live_hls.zte.com 
我爱懸疑,http://101.71.255.229:6610/zjhs/2/10104/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
我爱喜劇,http://101.71.255.229:6610/zjhs/2/10105/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
我爱經典,http://101.71.255.229:6610/zjhs/2/10106/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
我爱動漫,http://101.71.255.229:6610/zjhs/2/10107/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
我爱美食,http://101.71.255.229:6610/zjhs/2/10108/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
我爱電競,http://101.71.255.229:6610/zjhs/2/10110/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
我爱解密,http://101.71.255.229:6610/zjhs/2/10109/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
我爱都市,http://101.71.255.229:6610/zjhs/2/10111/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
我爱幼教,http://101.71.255.229:6610/zjhs/2/10112/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
我爱科幻,http://101.71.255.229:6610/zjhs/2/10113/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
我爱江湖,http://101.71.255.229:6610/zjhs/2/10114/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
我爱浪漫,http://101.71.255.229:6610/zjhs/2/10115/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
我爱院線,http://101.71.255.229:6610/zjhs/2/10116/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
我爱玩具,http://101.71.255.229:6610/zjhs/2/10117/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
我爱時尚,http://101.71.255.229:6610/zjhs/2/10118/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
我爱軍武,http://101.71.255.229:6610/zjhs/2/10119/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
我爱歷史,http://101.71.255.229:6610/zjhs/2/10120/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
我爱世界,http://101.71.255.229:6610/zjhs/2/10121/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
视频  一,http://101.71.255.229:6610/zjhs/2/10037/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
视频  二,http://101.71.255.229:6610/zjhs/2/10043/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
视频  三,http://101.71.255.229:6610/zjhs/2/10052/index.m3u8?virtualDomain=zjhs.live_hls.zte.com

北京移动,#genre#
CCTV1,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226346/1.m3u8
CCTV1,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226431/1.m3u8
CCTV1,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226226/1.m3u8
CCTV2,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226371/1.m3u8
CCTV2,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226472/1.m3u8
CCTV2,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226230/1.m3u8
CCTV3,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226471/1.m3u8
CCTV3,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226231/1.m3u8
CCTV4,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226470/1.m3u8
CCTV4,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226335/1.m3u8
CCTV5,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226469/1.m3u8
CCTV5,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226261/1.m3u8
CCTV5,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226232/1.m3u8
CCTV5+,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226349/1.m3u8
CCTV5+,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226225/1.m3u8
CCTV6,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226468/1.m3u8
CCTV6,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226233/1.m3u8
CCTV7,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226467/1.m3u8
CCTV7,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226234/1.m3u8
CCTV8,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226485/1.m3u8
CCTV8,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225864/1.m3u8
CCTV9,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226465/1.m3u8
CCTV9,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226236/1.m3u8
CCTV10,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226464/1.m3u8
CCTV10,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226227/1.m3u8
CCTV11,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226463/1.m3u8
CCTV11,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226315/1.m3u8
CCTV11,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226334/1.m3u8
CCTV12,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226462/1.m3u8
CCTV12,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226228/1.m3u8
CCTV13,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226316/1.m3u8
CCTV13,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226339/1.m3u8
CCTV14,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226461/1.m3u8
CCTV14,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226229/1.m3u8
CCTV15,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226317/1.m3u8
CCTV17,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226460/1.m3u8
CCTV15,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226333/1.m3u8
CCTV17,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226318/1.m3u8
CCTV17,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226459/1.m3u8
CGTN,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225867/1.m3u8
教育一台,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225905/1.m3u8
教育一台,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226494/1.m3u8
教育二台,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226362/1.m3u8
北京电影,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226552/1.m3u8
凤凰中文,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225942/1.m3u8.
凤凰中文,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225948/1.m3u8
凤凰资讯,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225949/1.m3u8
凤凰香港,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226120/1.m3u8
北京卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226367/1.m3u8
北京卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226224/1.m3u8
北京卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226441/1.m3u8
东方卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226364/1.m3u8
东方卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226237/1.m3u8
